Data wystawienia;Kontrahent;Przych�d;Rozch�d
31.08.2017;POLSKIE KOLEJE PA�STWOWE SPӣKA AKCYJNA;0;12
31.08.2017;POLSKIE KOLEJE PA�STWOWE SPӣKA AKCYJNA;0;1
29.08.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
25.08.2017;Cargilll Poland Sp. z o.o. Oddzia� w Bielanach Wr;0;5
25.08.2017;;0;1
24.08.2017;D+H Polska Sp. z o.o.;0;1
21.08.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
21.08.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
16.08.2017;D+H Polska Sp. z o.o.;0;2
11.08.2017;BOXMET;10;0
10.08.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;17
04.08.2017;SEKA S.A.;0;4
04.08.2017;SEKA S.A.;0;30
04.08.2017;SEKA S.A.;0;27
31.07.2017;BOXMET;60;0
31.07.2017;Wsp�lnota Mieszkaniowa Ul. Stawowa 4,6 8;0;2
26.07.2017;KORFANTOWSKIE PRZEDSI�BIORSTWO BUDOWLANE ;0;1
21.07.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
21.07.2017;BOXMET;30;0
19.07.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
17.07.2017;Ogrody Zimowe Za�anowski Henryk;0;2
17.07.2017;Ogrody Zimowe Za�anowski Henryk;0;1
17.07.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
17.07.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
17.07.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
17.07.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;10
17.07.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
17.07.2017;INDUSTRADE SPӣKA Z OGRANICZON� ODPOWIEDZIALNO�CI�;0;1
14.07.2017;BOXMET;34;0
11.07.2017;ULTRANET Sp. z o.o.;0;14
10.07.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
10.07.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
10.07.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
06.07.2017;ULTRANET Sp. z o.o.;0;6
05.07.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
05.07.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
30.06.2017;BOXMET;10;0
28.06.2017;ATM Grupa S.A.;0;1
28.06.2017;ENGIE SERVICES Sp. z o.o.;0;1
27.06.2017;Robert Bosch Sp. z o.o. ;0;3
20.06.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
20.06.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
20.06.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;5
16.06.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
14.06.2017;BOXMET;12;0
08.06.2017;Zesp� Elekrociep�owni Wroc�awskich KOGENERACJA S.;0;2
08.06.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
07.06.2017;BOXMET;10;0
02.06.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
02.06.2017;Zesp� Elekrociep�owni Wroc�awskich KOGENERACJA S.;0;3
31.05.2017;PPHU LECH-MET Sylwester lech;0;1
31.05.2017;PPHU LECH-MET Sylwester lech;0;4
29.05.2017;Linde Gaz Polska Sp. z o.o. ;0;1
26.05.2017;BOXMET;30;0
19.05.2017;BOXMET;4;0
18.05.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
17.05.2017;Match Point M.W.Matyja Sp. j.;0;2
15.05.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
15.05.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;4
12.05.2017;BOXMET;70;0
09.05.2017;Cargilll Poland Sp. z o.o. Oddzia� w Bielanach Wr;0;5
09.05.2017;Cargilll Poland Sp. z o.o. Oddzia� w Bielanach Wr;0;30
09.05.2017;Cargilll Poland Sp. z o.o. Oddzia� w Bielanach Wr;0;8
08.05.2017;POMPAX Sp. z o.o.;0;1
04.05.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
28.04.2017;Zesp� Elekrociep�owni Wroc�awskich KOGENERACJA S.;0;1
21.04.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
19.04.2017;Multilayer Pipe Company Sp. z o.o.;0;3
19.04.2017;Zesp� Elekrociep�owni Wroc�awskich KOGENERACJA S.;0;10
18.04.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;4
18.04.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;4
18.04.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;15
12.04.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
12.04.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
12.04.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;6
12.04.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
12.04.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
12.04.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;9
12.04.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
12.04.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;16
03.04.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
03.04.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
31.03.2017;BOXMET;20;0
30.03.2017;PW POLMAR Jerzy Gr�dziak;0;1
28.03.2017;BOXMET;30;0
16.03.2017;BOXMET;30;0
15.03.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
15.03.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;4
10.03.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;6
10.03.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;9
10.03.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
10.03.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
10.03.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;6
08.03.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
03.03.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
03.03.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
01.03.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;4
01.03.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;6
27.02.2017;Cargilll Poland Sp. z o.o. Oddzia� w Bielanach Wr;0;2
27.02.2017;BOXMET;30;0
24.02.2017;CTE Suwalska Sp. z o.o.;0;1
16.02.2017;BOXMET;14;0
15.02.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
15.02.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;6
15.02.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;13
15.02.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
09.02.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
09.02.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
07.02.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;12
07.02.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
02.02.2017;BFF INVESTMENTS POLSKA SP. z o.o.;0;2
02.02.2017;BFF INVESTMENTS POLSKA SP. z o.o.;0;1
02.02.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
02.02.2017;BOXMET;22;0
01.02.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
31.01.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;8
19.01.2017;BOXMET;10;0
17.01.2017;BOXMET;10;0
17.01.2017;BOXMET;30;0
16.01.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
16.01.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
16.01.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;6
16.01.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;6
13.01.2017;Cargilll Poland Sp. z o.o. Oddzia� w Bielanach Wr;0;7
12.01.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
10.01.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;6
10.01.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;20
09.01.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
09.01.2017;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;12
05.01.2017;BOXMET;30;0
31.12.2016;;4;0
28.12.2016;SEKA S.A.;0;2
23.12.2016;KACZMARSKI INKASSO Ma�gorzata Kaczmarski;0;2
19.12.2016;Zesp� Elekrociep�owni Wroc�awskich KOGENERACJA S.;0;5
15.12.2016;BOXMET;40;0
14.12.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;8
14.12.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;7
13.12.2016;Match Point M.W.Matyja Sp. j.;0;2
12.12.2016;Zesp� Elekrociep�owni Wroc�awskich KOGENERACJA S.;0;10
08.12.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;12
08.12.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;19
08.12.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
08.12.2016;BOXMET;20;0
02.12.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;18
02.12.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
24.11.2016;BOXMET;30;0
17.11.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
17.11.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;13
17.11.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;4
17.11.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;6
15.11.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
14.11.2016;Zesp� Elekrociep�owni Wroc�awskich KOGENERACJA S.;0;10
09.11.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
09.11.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;20
09.11.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;20
09.11.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;20
09.11.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
03.11.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
31.10.2016;Zesp� Elekrociep�owni Wroc�awskich KOGENERACJA S.;0;2
31.10.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
27.10.2016;BOXMET;50;0
26.10.2016;PZ� ZG Warszawa Zarz�d Okr�gowy Wroc�aw;0;2
20.10.2016;HELLA Techniki Os�onowe Sp. z o.o.;0;1
13.10.2016;Zesp� Elekrociep�owni Wroc�awskich KOGENERACJA S.;0;7
06.10.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
06.10.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;6
05.10.2016;BOXMET;40;0
03.10.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
03.10.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
30.09.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
26.09.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
22.09.2016;WSP�LNOTA MIESZKANIOWA  KAMIE�SKIEGO 57-63A ;0;5
21.09.2016;NICROMETAL SPӣKA AKCYJNA;0;2
15.09.2016;BOXMET;20;0
15.09.2016;BOXMET;20;0
12.09.2016;Zesp� Elekrociep�owni Wroc�awskich KOGENERACJA S.;0;3
08.09.2016;BOXMET;20;0
06.09.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;7
06.09.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
05.09.2016;Zesp� Elekrociep�owni Wroc�awskich KOGENERACJA S.;0;10
05.09.2016;Zesp� Elekrociep�owni Wroc�awskich KOGENERACJA S.;0;3
02.09.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
02.09.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;5
02.09.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
02.09.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
02.09.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
02.09.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
31.08.2016;Cargilll Poland Sp. z o.o. Oddzia� w Bielanach Wr;0;3
29.08.2016;"Przedsi�biorstwo Produkcyjno-Handlowe ""ABET"" Sp. ";0;1
26.08.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
25.08.2016;BOXMET;20;0
23.08.2016;Zesp� Elekrociep�owni Wroc�awskich KOGENERACJA S.;0;6
23.08.2016;GOSPODARSTWO ROLNE Bogus�aw, Jolanta Brusi�o;0;1
22.08.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
22.08.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
22.08.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
22.08.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
16.08.2016;ALTOM Alicja Namys�owska Konowrocka sp.j.;0;2
16.08.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
16.08.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;31
11.08.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
05.08.2016;BOXMET;30;0
01.08.2016;INSTYTUT AUTOMAT. SYSTEM�W ENERGET. SP Z OO;0;1
28.07.2016;AVENIR MEDICAL SPӣKA Z OGRANICZON� ;0;7
25.07.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
21.07.2016;BOXMET;30;0
20.07.2016;Cargilll Poland Sp. z o.o. Oddzia� w Bielanach Wr;0;1
20.07.2016;Cargilll Poland Sp. z o.o. Oddzia� w Bielanach Wr;0;1
19.07.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
19.07.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
19.07.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
13.07.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
08.07.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;14
08.07.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;12
06.07.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
06.07.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
06.07.2016;Robert Bosch Sp. z o.o. ;0;2
30.06.2016;BOXMET;10;0
21.06.2016;Miejski Zak�ad Gospodarki Komunalnej;0;1
21.06.2016;Gmina �migr�d;0;3
14.06.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
14.06.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
14.06.2016;BFF INVESTMENTS POLSKA SP. z o.o.;0;1
08.06.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
08.06.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
03.06.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;4
03.06.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;6
03.06.2016;BOXMET;20;0
31.05.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
30.05.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
27.05.2016;PRZEDSI�BIORSTWO US�UGOWE ALVA WIKTOR ADAMOWICZ;0;1
25.05.2016;BOXMET;40;0
19.05.2016;Wsp�lnota Mieszkaniowa ul. Sezamkowa 8-24;0;3
18.05.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;15
18.05.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
18.05.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
13.05.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
12.05.2016;Wsp�lnota Mieszkaniowa przy ul.Pochy�ej 9-17;0;1
12.05.2016;BOXMET;10;0
10.05.2016;BOXMET;50;0
10.05.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;9
10.05.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;10
10.05.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;4
10.05.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;11
09.05.2016;D+H Polska Sp. z o.o.;0;7
05.05.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
05.05.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;9
05.05.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
05.05.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;8
05.05.2016;Transport Ci�arowy Andrzej Wichot;0;2
05.05.2016;BOXMET;50;0
25.04.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
25.04.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
20.04.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;11
15.04.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
15.04.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;15
15.04.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
14.04.2016;Port Lotniczy Wroc�aw S.A.;0;5
14.04.2016;BOXMET;15;0
12.04.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
12.04.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
12.04.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;8
12.04.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
12.04.2016;;0;1
07.04.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
07.04.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
07.04.2016;Cargilll Poland Sp. z o.o. Oddzia� w Bielanach Wr;0;29
07.04.2016;Cargilll Poland Sp. z o.o. Oddzia� w Bielanach Wr;0;8
07.04.2016;BOXMET;20;0
31.03.2016;Cargilll Poland Sp. z o.o. Oddzia� w Bielanach Wr;0;2
31.03.2016;BOXMET;50;0
25.03.2016;Zesp� Elekrociep�owni Wroc�awskich KOGENERACJA S.;0;10
24.03.2016;BOXMET;12;0
22.03.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
16.03.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
16.03.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;14
15.03.2016;PPHU Zalewski Marek;0;3
14.03.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
14.03.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;9
14.03.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
14.03.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
11.03.2016;D+H Polska Sp. z o.o.;0;3
10.03.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
07.03.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
04.03.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
04.03.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
03.03.2016;BOXMET;30;0
19.02.2016;Pepsi Cola General Bottlers Poland Sp. z o.o.;0;1
18.02.2016;BOXMET;25;0
17.02.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
10.02.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;7
10.02.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
10.02.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;10
09.02.2016;BOXMET;20;0
05.02.2016;ULTRANET Sp. z o.o.;0;7
03.02.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
03.02.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;6
03.02.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
28.01.2016;BOXMET;30;0
26.01.2016;DOLNO�L�SKI O�RODEK POLITYKI SPO�ECZNEJ;0;3
26.01.2016;DOLNO�L�SKI O�RODEK POLITYKI SPO�ECZNEJ;0;3
25.01.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
25.01.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
25.01.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;5
25.01.2016;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
21.01.2016;BOXMET;30;0
11.01.2016;Cargilll Poland Sp. z o.o. Oddzia� w Bielanach Wr;0;7
30.12.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
24.12.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
21.12.2015;;0;7
18.12.2015;ABM alarm Jan Kalin;0;1
18.12.2015;KORFANTOWSKIE PRZEDSI�BIORSTWO BUDOWLANE ;0;4
15.12.2015;TOI-TOI Polska Sp. z o.o.;0;5
14.12.2015;Szko�a Podstawowa Nr 1 im.Marii D�browskiej;0;4
14.12.2015;Szko�a Podstawowa Nr 1 im.Marii D�browskiej;0;3
11.12.2015;DEVCO Sp. z o.o.;0;1
10.12.2015;EURO - CONSULTING;0;1
10.12.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;6
10.12.2015;CS Szkolenie i Doradztwo Sp. z o.o.;0;2
10.12.2015;ZESPӣ ZARZ�DC�W NIERUCHOMO�CI Sp. z o.o.;0;1
09.12.2015;Wsp�lnota Nieruchomo�ci TEMIDA;0;2
04.12.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
04.12.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;3
04.12.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;13
01.12.2015;TOPACZ INVESTMENT Sp. z o.o.;0;1
01.12.2015;TOPACZ INVESTMENT Sp. z o.o.;0;1
01.12.2015;TOPACZ INVESTMENT Sp. z o.o.;0;1
26.11.2015;"RAFA� CZEKA�SKI ""HUBIS"" DYSTRYBUCJA I US�UGI BUD";0;2
26.11.2015;PHU interexe Marcin Rybka;0;1
26.11.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
25.11.2015;KORFANTOWSKIE PRZEDSI�BIORSTWO BUDOWLANE ;0;1
20.11.2015;BOXMET;45;0
19.11.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;11
19.11.2015;BOXMET;20;0
10.11.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;17
10.11.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;19
10.11.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;7
30.10.2015;KORFANTOWSKIE PRZEDSI�BIORSTWO BUDOWLANE ;0;7
21.10.2015;"Przedsi�biorstwo Budowlano-Projektowe ""MAT""";0;2
21.10.2015;W.P.B.M. M�J DOM SA;0;2
21.10.2015;W.P.B.M. M�J DOM SA;0;3
13.10.2015;EKOPOLMAL Jolanta Kole�niczenko;0;1
09.10.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
09.10.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;5
08.10.2015;BOXMET;30;0
02.10.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
02.10.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;5
02.10.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;20
01.10.2015;BOXMET;20;0
28.09.2015;"Przedsi�biorstwo Handlowo-Us�ugowe ""JUSTA"" ";0;2
23.09.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;6
23.09.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;8
23.09.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
23.09.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
17.09.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
17.09.2015;Martin Official Com Sp. z o.o. Sp. k.;1;0
16.09.2015;KACZMARSKI INKASSO Ma�gorzata Kaczmarski;0;1
11.09.2015;Wsp�lnota Mieszkaniowa przy ul. Jana Paw�a II 2-4 ;0;1
11.09.2015;BOXMET;40;0
10.09.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
10.09.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;2
10.09.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
10.09.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
09.09.2015;XD Sp. z o.o.;0;5
09.09.2015;Cargilll Poland Sp. z o.o. Oddzia� w Bielanach Wr;0;1
04.09.2015;EBS Ink-Systems Poland Sp. z o.o.;0;3
04.09.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;17
04.09.2015;KAUFLAND POLSKA MARKETY Sp. z o.o. Sp.k.;0;1
